OBJECTID,CNN,CNNTEXT,ST_NAME1,ST_TYPE1,ST_NAME2,ST_TYPE2,ST_NAME3,ST_TYPE3,ST_NAME4,ST_TYPE4,TOTEMP2,UNIVPROX,SIGNALIZED,PKGMETERS,MAXPCTSLPE,MODEL6_VOL,HH_PEDMODE,PCOL_04_09,PCOL_RATE,point
2598,22837000,22837000,PORTOLA,DR,WAITHMAN,WAY, , , , ,455,0,0,0,29,198541,731,0,0,POINT (-122.45636074180047 37.74166815213294)
5782,27375000,27375000,IRVING,ST,20TH,AVE, , , , ,1045,0,1,0,8,3770756,1365,3,1.59000003,POINT (-122.47819082534649 37.76351475822801)
519,20546000,20546000,GIRARD,ST,SAN BRUNO,AVE,03RD,ST, , ,1014,0,0,0,12,140426,904,0,0,POINT (-122.3997395081137 37.71618273807935)
8131,27321000,27321000,SHELDON,TER,15TH,AVE, , , , ,1190,0,0,0,5,112528,1208,0,0,POINT (-122.47207122638294 37.755238514856494)
1853,20763000,20763000,WATERVILLE,ST,SILVER,AVE, , , , ,462,0,0,0,6,337051,1038,0,0,POINT (-122.40266489250376 37.73419241479809)
2502,23377000,23377000,36TH,AVE,TARAVAL,ST, , , , ,253,0,0,0,3,425166,1285,0,0,POINT (-122.4939070394638 37.742248653286374)
5977,26344000,26344000,MASONIC,AVE,PAGE,ST, , , , ,2150,0,0,0,8,1196208,3060,1,1.66999996,POINT (-122.44553527742113 37.77114193339841)
2430,22423000,22423000,EVELYN,WAY,JUANITA,WAY, , , , ,647,0,0,0,4,318342,730,0,0,POINT (-122.45344491649405 37.74340792155213)
2483,23502000,23502000,TARAVAL,ST,46TH,AVE, , , , ,1842,0,0,0,11,353250,1343,1,5.65999985,POINT (-122.50462044671976 37.74176468160505)
5205,21337000,21337000,MISSION,ST,FAIR,AVE, , , , ,1068,0,1,0,5,3809819,2439,2,1.04999995,POINT (-122.41988576381117 37.7455950961387)
4127,26460000,26460000,TURK,BLVD,TAMALPAIS,TER, , , , ,4193,1,0,0,18,1393742,1340,1,1.42999995,POINT (-122.44887920742434 37.778389428524534)
1086,20146000,20146000,THOMAS,AVE,INGALLS,ST, , , , ,488,0,0,0,4,292274,691,0,0,POINT (-122.38568220330784 37.72723322756591)
965,52262000,52262000,I-280 S ON,RAMP,GENEVA,AVE,TARA,ST,I-280 S OFF,RAMP,417,1,1,0,2,352129,720,2,11.35999966,POINT (-122.4484106477814 37.72139686950209)
1985,22819000,22819000,SAN JACINTO,WAY,SANTA PAULA,AVE, , , , ,1016,0,0,0,10,162011,635,0,0,POINT (-122.46377158357012 37.73566994817177)
469,22097000,22097000,SEMINOLE,AVE,DELANO,AVE, , , , ,473,1,0,0,4,297276,956,0,0,POINT (-122.44548470443169 37.71951220607031)
2562,22031000,22031000,DIAMOND,ST,28TH,ST, , , , ,606,0,0,0,42,99910,1628,0,0,POINT (-122.4356803426947 37.74476073599331)
4596,30762000,30762000,THE EMBARCAD,0,TAYLOR,ST, , , , ,445,0,0,0,28,1304045,610,0,0,POINT (-122.41584292350154 37.80896588260496)
4765,24648000,24648000,KEARNY,ST,MAIDEN,LN, , , , ,19820,0,0,1,7,2732876,640,0,0,POINT (-122.40357987938782 37.78842726109607)
3453,23792000,23792000,CHANNEL,ST,04TH,ST, , , , ,6277,0,0,0,2,365944,1700,1,5.46999979,POINT (-122.39234620373685 37.775026863968876)
4816,27745000,27745000,36TH,AVE,LINCOLN,WAY, , , , ,538,0,0,0,9,437366,1326,0,0,POINT (-122.49547530843358 37.76463804373977)
4179,27032000,27032000,WOODHAVEN,CT,FOREST KNOLL,DR, , , , ,937,0,0,0,9,163571,741,0,0,POINT (-122.4552553730725 37.75588020044734)
4718,24423000,24423000,JESSIE,ST,10TH,ST, , , , ,27998,0,0,1,2,2226787,1479,0,0,POINT (-122.41652513670647 37.775764144567056)
7745,25235000,25235000,LEAVENWORTH,ST,ACORN,ALY, , , , ,3485,0,1,1,13,86393,9475,0,0,POINT (-122.41581760406496 37.79154208547716)
235,20258000,20258000,ALANA,WAY,EXECUTIVE PA,BLVD, , , , ,205,0,0,0,17,162233,116,0,0,POINT (-122.39440306568919 37.70890382603467)
2547,21128000,21128000,RUTLEDGE,ST,ALABAMA,ST, , , , ,707,0,0,0,10,118047,1497,0,0,POINT (-122.41044064782919 37.744917961407545)
5913,23907000,23907000,04TH,ST,CLARA,ST, , , , ,4156,0,1,0,12,6093849,2435,0,0,POINT (-122.40014963687271 37.78121752059873)
4643,27942000,27942000,LINCOLN,WAY,GREAT,HWY, , , , ,6408,0,0,0,14,1540788,1538,0,0,POINT (-122.51034131946133 37.764000833364236)
6809,24209000,24209000,HARRISON,ST,09TH,ST, , , , ,6608,0,1,0,1,4695145,571,5,2.13000011,POINT (-122.41007684752097 37.772526443728935)
944,33159000,33159000,BAY SHORE,BLVD,PHELPS,ST, , , , ,578,0,1,0,26,367924,943,0,0,POINT (-122.40210512010657 37.72778970335039)
6838,25984000,25984000,NOE,ST,DUBOCE,AVE, , , , ,592,0,0,1,29,276851,2406,0,0,POINT (-122.43357220769975 37.76917836919217)
1,20370000,20370000,REY,ST,SUNNYDALE,AVE, , , , ,1124,0,0,0,4,336571,1059,0,0,POINT (-122.41228114987537 37.710866061685685)
3931,27882000,27882000,43RD,AVE,CABRILLO,ST, , , , ,699,0,1,0,8,205117,920,0,0,POINT (-122.50360858585319 37.77355432574557)
7771,26757000,26757000,NORTH POINT,ST,LAGUNA,ST, , , , ,1598,0,0,1,10,404915,2017,0,0,POINT (-122.43187420281949 37.8042446090222)
8117,25662000,25662000,CHURCH,ST,HILL,ST, , , , ,871,0,0,1,32,62057,2577,0,0,POINT (-122.42781305839156 37.75569021950552)
4032,21305000,21305000,CAPP,ST,26TH,ST, , , , ,717,0,0,0,5,1696391,2745,2,2.3599999,POINT (-122.41704884540052 37.74910650568609)
1182,22677000,22677000,FAXON,AVE,PIZARRO,WAY, , , , ,297,1,0,0,10,352338,930,0,0,POINT (-122.45993016469043 37.729706628898306)
6973,25963000,25963000,GOUGH,ST,TURK,ST, , , , ,858,0,1,0,21,821668,2685,0,0,POINT (-122.42391782532968 37.78153561159572)
4686,51249000,51249000,PORTOLA,ST,MORTON,ST, , , , ,467,0,0,0,8,134044,116,0,0,POINT (-122.4547990460221 37.79647617086554)
2334,21212000,21212000,CORTLAND,AVE,MOULTRIE,ST, , , , ,2161,0,0,1,5,739642,1996,1,2.70000005,POINT (-122.4158994796487 37.73900186991353)
6515,24570000,24570000,BROADWAY,0,THE EMBARCAD,0, , , , ,61692,0,1,1,4,4308693,1102,0,0,POINT (-122.39766994899148 37.79923448266814)
6764,50324000,50324000,LARCH,ST,BUCHANAN,ST, , , , ,1582,0,0,0,4,407451,2968,0,0,POINT (-122.42895592337435 37.78142883492174)
4907,50086000,50086000,I-80 WESTBOU,0,I-80 TO HWY,RAMP, , , , ,2203,0,0,0,9,1274275,92,0,0,POINT (-122.4058047351015 37.7703351355531)
779,20943000,20943000,WAYLAND,ST,OXFORD,ST, , , , ,1781,0,0,0,34,186810,449,0,0,POINT (-122.41791435574376 37.722626875084664)
3570,26608000,26608000,BUSH,ST,FILLMORE,ST, , , , ,996,0,1,0,3,4633794,2908,0,0,POINT (-122.43345991643248 37.787020667245756)
556,21444000,21444000,PARIS,ST,GENEVA,AVE, , , , ,519,0,1,0,15,3464337,1482,2,1.14999998,POINT (-122.43943847147757 37.71567255430519)
4419,51384000,51384000,PERSHING,DR,STILWELL,RD,GREELY,CT, , ,65,0,0,0,4,137034,303,0,0,POINT (-122.47896688311093 37.7916437531678)
6849,51491000,51491000,VETERANS,DR,FORT MILEY 3,0, , , , ,70,0,0,0,21,278067,498,0,0,POINT (-122.50372818956065 37.781530805986115)
7380,27021000,27021000,CHESTNUT,ST,LYON,ST, , , , ,1744,0,0,0,3,286717,906,0,0,POINT (-122.44746603164175 37.79938988669722)
8085,26890000,26890000,UNION,ST,BAKER,ST, , , , ,764,0,0,0,1,94514,1256,0,0,POINT (-122.44541045565325 37.79582659554261)
5068,25966000,25966000,GOLDEN GATE,AVE,WEBSTER,ST, , , , ,680,0,1,0,25,2049278,3968,0,0,POINT (-122.43023323660782 37.77978279443883)
667,22199000,22199000,HOWTH,ST,RIDGE,LN, , , , ,404,0,0,0,23,103889,1322,0,0,POINT (-122.45223171185117 37.71876031955166)
7529,24378000,24378000,VALENCIA,ST,14TH,ST, , , , ,57829,0,1,1,3,7625671,3763,0,0,POINT (-122.42219917377025 37.76813968293421)
1821,32892000,32892000,SUNSET BLVD,RAMP,SLOAT,BLVD, , , , ,2488,0,0,1,4,291451,769,0,0,POINT (-122.49241805013483 37.73387897723539)
5179,27290000,27290000,08TH,AVE,CLEMENT,ST, , , , ,612,0,1,0,7,3838005,2384,0,0,POINT (-122.46656265200993 37.782849408125514)
4658,24713000,24713000,GOLD,ST,SANSOME,ST, , , , ,4313,0,0,1,74,2851330,2889,0,0,POINT (-122.40190694601283 37.79687570852427)
1298,33412000,33412000,JUNIPERO SER,BLVD,MERCEDES,WAY, , , , ,425,1,1,0,31,400249,538,0,0,POINT (-122.47170263733854 37.72680820052551)
5992,25904000,25904000,FILLMORE,ST,LAUSSAT,ST, , , , ,1443,0,0,0,5,1471627,4065,0,0,POINT (-122.43035456273472 37.771639807732136)
1959,21961000,21961000,DIAMOND,ST,ARBOR,ST, , , , ,1055,0,0,0,7,86937,1380,0,0,POINT (-122.4346264488708 37.73829006923341)
6613,25125000,25125000,PACIFIC,AVE,SALMON,ST, , , , ,3005,0,0,1,11,446185,6821,0,0,POINT (-122.41254065704048 37.79618740127195)
1953,23342000,23342000,WAWONA,ST,34TH,AVE,CRESTLAKE,DR, , ,370,0,0,0,4,299305,928,1,6.67999983,POINT (-122.49133489872949 37.73729302336909)
7644,25788000,25788000,19TH,ST,HARTFORD,ST, , , , ,8731,0,0,0,4,242211,2711,0,0,POINT (-122.43374454477873 37.75935630721443)
4522,23719000,23719000,24TH,ST,VERMONT,ST, , , , ,3869,0,0,0,4,206099,1417,0,0,POINT (-122.40340560841764 37.75317836796718)
5839,51376000,51376000,BELLES,ST,HAYS,ST, , , , ,107,0,0,0,14,137900,288,0,0,POINT (-122.47333271765541 37.78844717329604)
89,21438000,21438000,NAPLES,ST,NEWTON,ST, , , , ,862,0,0,0,5,268672,1359,0,0,POINT (-122.43781110392514 37.711920045051386)
7321,24942000,24942000,TAYLOR,ST,OFARRELL,ST, , , , ,8183,0,1,1,25,29547772,10725,0,0,POINT (-122.4113255814335 37.78599623596145)
7295,52069000,52069000,ORIZABA,AVE,LAKEVIEW,AVE, , , , ,427,0,0,0,7,37397,1401,0,0,POINT (-122.46263854335817 37.71821114952123)
1552,22260000,22260000,JOOST,AVE,GENNESSEE,ST, , , , ,338,1,0,0,12,136293,1375,0,0,POINT (-122.45115344351835 37.73231592102435)
2283,23170000,23170000,21ST,AVE,VICENTE,ST, , , , ,516,0,0,0,11,249243,913,0,0,POINT (-122.47757390812765 37.7392301857735)
6155,26577000,26577000,PACIFIC,AVE,BUCHANAN,ST, , , , ,2493,0,0,0,8,420627,4365,0,0,POINT (-122.43144853111306 37.79376711326232)
1557,20765000,20765000,SILVER,AVE,CHARTER OAK,AVE, , , , ,386,0,0,0,7,343252,1141,0,0,POINT (-122.40434481272793 37.73314373005615)
7556,27254000,27254000,MARTIN LUTHE,DR,MIDDLE EAST,DR, , , , ,843,0,0,0,6,319215,178,0,0,POINT (-122.46700443063769 37.768012600017464)
1113,21681000,21681000,PERU,AVE,MADRID,ST, , , , ,520,0,0,0,4,117774,1418,0,0,POINT (-122.42811582768965 37.72784592729122)
3176,27697000,27697000,NORIEGA,ST,SUNSET,BLVD, , , , ,494,0,0,0,8,895725,1092,4,8.93000031,POINT (-122.49522653865591 37.753413818249534)
1689,22901000,22901000,SAN ANDREAS,WAY,MONTEREY,BLVD, , , , ,565,0,0,0,4,180145,722,0,0,POINT (-122.46467474739688 37.73252279544804)
482,20051000,20051000,DONAHUE,ST,FITZGERALD,AVE, , , , ,740,0,0,0,7,333466,2,0,0,POINT (-122.38197100405165 37.7156821436218)
4331,20814000,20814000,FLOWER,ST,PATTERSON,ST, , , , ,166,0,0,1,8,286520,374,0,0,POINT (-122.40519216970698 37.742322583360306)
353,33220000,33220000,FITZGERALD,AVE,ARELIOUS WAL,DR, , , , ,630,0,0,0,22,373909,79,0,0,POINT (-122.38569654441663 37.717797081929156)
7734,26563000,26563000,BUCHANAN,ST,CLAY,ST, , , , ,2676,0,0,1,14,351631,4168,0,0,POINT (-122.43091425373167 37.79112950820544)
2253,23352000,23352000,34TH,AVE,VICENTE,ST, , , , ,298,0,0,0,11,211049,1061,0,0,POINT (-122.49152390044448 37.73861424850347)
2366,23500000,23500000,47TH,AVE,VICENTE,ST, , , , ,1670,0,0,0,13,359899,933,0,0,POINT (-122.5054286585208 37.738003993826986)
1858,21808000,21808000,BOSWORTH,ST,BROMPTON,AVE, , , , ,747,0,0,0,3,488595,1260,0,0,POINT (-122.4349960875237 37.73371751893749)
3684,24306000,24306000,NATOMA,ST,09TH,ST, , , , ,13387,0,0,1,5,1893558,1723,0,0,POINT (-122.41371815335422 37.77543698240051)
1203,20901000,20901000,FELTON,ST,HOLYOKE,ST, , , , ,326,0,0,0,9,347023,1225,0,0,POINT (-122.40953382917046 37.72874525407057)
5656,27175000,27175000,LINCOLN,WAY,12TH,AVE, , , , ,1568,0,0,0,5,364760,2382,0,0,POINT (-122.46965384876917 37.765782669530324)
2080,23143000,23143000,ARDENWOOD,WAY,SLOAT,BLVD, , , , ,1080,0,0,0,10,214437,571,0,0,POINT (-122.47263140763481 37.734797746392026)
4207,33029000,33029000,TRAINOR,ST,13TH,ST, , , , ,790,0,0,0,14,420854,535,0,0,POINT (-122.41449443750962 37.769535776899836)
3538,27363000,27363000,KIRKHAM,ST,18TH,AVE, , , , ,1431,0,0,1,7,232438,1564,0,0,POINT (-122.47579656300226 37.75987943407999)
4786,24022000,24022000,16TH,ST,POTRERO,AVE, , , , ,4034,0,1,1,2,3332112,301,4,2.4000001,POINT (-122.40753422946304 37.76578329915467)
7583,24883000,24883000,MISSION,ST,MARY,ST, , , , ,18084,0,0,1,13,2571784,3283,0,0,POINT (-122.4072546750804 37.782119419227804)
6207,26985000,26985000,AVILA,ST,RICO,WAY, , , , ,439,0,0,0,29,761034,3968,0,0,POINT (-122.44032809837648 37.80549853309275)
5666,24371000,24371000,15TH,ST,MINNA,ST, , , , ,18712,0,0,1,4,2132598,2617,0,0,POINT (-122.41907172145156 37.7667191123336)
4701,25286000,25286000,HYDE,ST,VALLEJO,ST, , , , ,2865,0,0,1,11,1269666,5367,0,0,POINT (-122.4186716683861 37.7973338301505)
1753,20773000,20773000,BAY SHORE,BLVD,HELENA,ST, , , , ,231,0,0,0,7,254274,472,0,0,POINT (-122.4067038358626 37.73630860411953)
3189,32944000,32944000,GRAND VIEW,AVE,MORGAN,ALY, , , , ,2004,0,0,1,2,47951,2197,0,0,POINT (-122.4408973116882 37.75449260096545)
409,21714000,21714000,FRANCE,AVE,EDINBURG,ST, , , , ,894,0,0,0,8,176066,1616,0,0,POINT (-122.4343544990995 37.71812520513328)
980,20478000,20478000,PAUL,AVE,CARR,ST, , , , ,383,0,0,0,13,101016,537,0,0,POINT (-122.39662620089688 37.72262621481742)
4102,24170000,24170000,16TH,ST,MISSION,ST, , , , ,8685,0,0,0,4,6705799,2681,8,2.3900001,POINT (-122.41966897224114 37.76505133733294)
171,21429000,21429000,MORSE,ST,ROLPH,ST, , , , ,636,0,0,0,10,357671,1367,0,0,POINT (-122.43689432750227 37.7136630813742)
7822,32832000,32832000,45TH,AVE,CLEMENT,ST,SEAL ROCK,DR, , ,367,0,0,0,26,284495,2680,0,0,POINT (-122.50630047451763 37.780995516114835)
4666,25265000,25265000,JONES,ST,BROADWAY,0, , , , ,3718,0,0,0,16,340404,6024,0,0,POINT (-122.41519297247523 37.796804503543875)
3685,25912000,25912000,OCTAVIA,ST,HICKORY,ST, , , , ,1507,0,0,0,13,696155,3876,0,0,POINT (-122.42438696387693 37.77527093133399)
6870,27699000,27699000,MORAGA,ST,34TH,AVE, , , , ,499,0,0,1,9,174389,1054,0,0,POINT (-122.49267538461513 37.75539847896729)
4000,51842000,51842000,EVANS,AVE,EARL,ST, , , , ,1959,0,0,0,11,51290,57,0,0,POINT (-122.36975206646834 37.73236744888753)
7717,22354000,22354000,LOS PALMOS,DR,FOERSTER,ST, , , , ,368,0,0,0,19,100689,1167,0,0,POINT (-122.4488757708677 37.73590767368853)
1214,21680000,21680000,SILVER,AVE,EDINBURG,ST, , , , ,629,0,0,0,9,169853,1383,2,23.54999924,POINT (-122.42642286518793 37.728617161044674)
5225,33572000,33572000,GALEWOOD,CIR,CLARENDON,AVE, , , , ,653,0,0,0,29,178866,1717,0,0,POINT (-122.4560136286204 37.75235910082361)
7280,51886000,51886000,HUSSEY,ST,MANSEAU,ST, , , , ,373,0,0,0,9,334656,48,0,0,POINT (-122.3672042733306 37.72132719167226)
4707,27704000,27704000,MORAGA,ST,SUNSET,BLVD, , , , ,121,0,0,0,5,312081,1158,0,0,POINT (-122.49535768557482 37.755276355670176)
6547,33072000,33072000,21ST,ST,VERMONT,ST, , , , ,2422,0,0,0,24,8392,1365,0,0,POINT (-122.4038869338854 37.75828657228611)
524,20841000,20841000,MILL,ST,HARKNESS,AVE, , , , ,271,0,0,0,11,74199,1033,0,0,POINT (-122.40616713572511 37.71826558774478)
4201,23847000,23847000,07TH,ST,CHANNEL,ST, , , , ,1233,1,0,0,4,600803,509,0,0,POINT (-122.39904571241472 37.76973233073538)
7278,20475000,20475000,03RD,ST,SALINAS,AVE, , , , ,821,0,0,0,9,166194,749,0,0,POINT (-122.39646333169395 37.72074003666566)
1161,20924000,20924000,BOWDOIN,ST,SILVER,AVE, , , , ,646,0,0,0,16,285434,1210,0,0,POINT (-122.41233817404537 37.73024920768939)
2312,21265000,21265000,APPLETON,AVE,GLADYS,ST, , , , ,328,0,0,0,5,115063,1844,0,0,POINT (-122.42335265743128 37.73860149050861)
2515,21093000,21093000,FAITH,ST,BREWSTER,ST, , , , ,430,0,0,0,16,13943,1005,0,0,POINT (-122.40707554193372 37.74435936581263)
583,51613000,51613000,MAHAN,ST,J,ST, , , , ,446,0,0,0,10,334442,45,0,0,POINT (-122.365943089925 37.7174235244548)
2980,23518000,23518000,PACHECO,ST,47TH,AVE, , , , ,1729,0,0,0,11,308674,1134,0,0,POINT (-122.50621873295627 37.74918733556167)
764,22589000,22589000,MIRAMAR,AVE,HOLLOWAY,AVE, , , , ,356,1,0,0,16,567630,1446,0,0,POINT (-122.45818338092265 37.72184028856888)
5388,22469000,22469000,ORIZABA,AVE,SAGAMORE,ST, , , , ,647,0,0,0,4,362944,950,0,0,POINT (-122.46257005145982 37.71137030138388)
6859,24793000,24793000,PACIFIC,AVE,BECKETT,ST, , , , ,12146,0,0,1,10,4588530,6941,0,0,POINT (-122.40652694178901 37.79694387895069)
6083,25078000,25078000,EWER,PL,MASON,ST, , , , ,6941,0,0,1,6,9729,7847,0,0,POINT (-122.41109021173276 37.79317082783131)
3076,25760000,25760000,24TH,ST,DIAMOND,ST, , , , ,2461,0,0,0,3,310014,2050,0,0,POINT (-122.43629871366682 37.7511532221493)
7297,20466000,20466000,KEY,AVE,03RD,ST, , , , ,305,0,1,0,9,581245,781,0,0,POINT (-122.39695435167802 37.71947657897791)
1927,23492000,23492000,47TH,AVE,WAWONA,ST, , , , ,724,0,0,0,19,409260,611,0,0,POINT (-122.50529660257703 37.7361351405692)
1008,22067000,22067000,CAPISTRANO,AVE,SANTA YNEZ,AVE, , , , ,364,0,0,0,13,358221,1312,0,0,POINT (-122.43933877747608 37.72415911133183)
2213,23258000,23258000,29TH,AVE,ULLOA,ST, , , , ,832,0,0,0,6,268382,1291,0,0,POINT (-122.48627949301189 37.74071069411014)
6202,27020000,27020000,BAKER,ST,MARINA,BLVD, , , , ,1645,0,0,0,4,467127,1245,2,8.56000042,POINT (-122.44728687113479 37.805160090073834)
7373,51360000,51360000,KOBBE,AVE,GREENOUGH,AVE, , , , ,298,0,0,0,16,173968,48,0,0,POINT (-122.4748880622846 37.79882470604491)
2120,22366000,22366000,OMAR,WAY,SEQUOIA,WAY, , , , ,519,0,0,0,11,155922,987,0,0,POINT (-122.44870257198518 37.73927699320965)
7944,22355000,22355000,GATUN,ALY,FOERSTER,ST, , , , ,350,0,0,1,19,47116,1128,0,0,POINT (-122.44800086940462 37.736602039291135)
4821,27070000,27070000,02ND,AVE,HUGO,ST, , , , ,1395,1,0,1,11,658924,1594,0,0,POINT (-122.45888053216987 37.76530432024934)
2943,23535000,23535000,03RD,ST,CESAR CHAVEZ,ST, , , , ,2302,0,1,0,11,1089517,10,0,0,POINT (-122.38758527042937 37.750263378207016)
7939,23431000,23431000,41ST,AVE,SLOAT,BLVD, , , , ,2411,0,0,0,3,343474,678,0,0,POINT (-122.49919633591895 37.73431161607284)
1599,20529000,20529000,FLORA,ST,THORNTON,AVE, , , , ,898,0,0,0,19,165084,1185,0,0,POINT (-122.39453068821415 37.73097934541502)
4532,24655000,24655000,GEARY,ST,GRANT,AVE, , , , ,14174,0,1,1,21,10527309,1188,0,0,POINT (-122.40504139919624 37.78776549570303)
1409,21709000,21709000,ROUSSEAU,ST,STILL,ST, , , , ,542,0,0,0,8,123077,1187,0,0,POINT (-122.42995677073584 37.73186833911927)
116,21430000,21430000,ATHENS,ST,NAPLES,ST, , , , ,451,0,0,0,15,268784,1355,0,0,POINT (-122.43748584117786 37.712373420990936)
2107,23441000,23441000,41ST,AVE,VICENTE,ST, , , , ,1783,0,0,0,4,297115,1412,0,0,POINT (-122.49900135214774 37.73828554484457)
4616,21411000,21411000,NAPLES,ST,ITALY,AVE, , , , ,618,0,0,0,7,358170,1388,0,0,POINT (-122.43473225921 37.71618920452941)
4043,25921000,25921000,BUCHANAN,ST,LILY,ST, , , , ,1523,0,0,0,7,221395,2647,0,0,POINT (-122.42745183307657 37.773921503976894)
8075,30720000,30720000,MORRELL,PL,BROADWAY,0, , , , ,522,0,1,0,26,11539,1315,0,0,POINT (-122.41925150905104 37.79608662331634)
3321,27337000,27337000,21ST,AVE,ORTEGA,ST, , , , ,423,0,0,0,5,271302,1372,0,0,POINT (-122.47848606138929 37.75228187357829)
4141,24288000,24288000,NATOMA,ST,RUSS,ST, , , , ,14195,0,0,1,4,2012230,2699,0,0,POINT (-122.40880899391531 37.77929370203624)
4559,27959000,27959000,LA PLAYA,0,JUDAH,ST, , , , ,6232,0,0,0,11,348466,740,1,5.73999977,POINT (-122.50938162094126 37.76027168609511)
5237,51306000,51306000,TAYLOR,RD,BLISS,RD, , , , ,3428,0,0,0,5,234630,40,0,0,POINT (-122.46070822462049 37.79926508394289)
5141,26440000,26440000,PAGE,ST,STANYAN,ST, , , , ,2853,0,0,0,12,443783,1840,1,4.51000023,POINT (-122.45372622766006 37.770098079845596)
7913,27449000,27449000,FULTON,ST,15TH,AVE, , , , ,2158,0,0,1,11,329776,1469,0,0,POINT (-122.47342783671519 37.77306261315349)
6123,26986000,26986000,BEACH,ST,AVILA,ST, , , , ,440,0,0,0,29,518959,2325,0,0,POINT (-122.44103157413666 37.803857503460684)
6333,50282000,50282000,POPE,RD,FORT MASON 1,0,MACARTHUR,AVE,FORT MASON 1,0,949,0,0,0,12,301451,1341,0,0,POINT (-122.42713962111281 37.805433101212635)
4947,33002000,33002000,BAXTER,ALY,YERBA BUENA,AVE, , , , ,450,0,0,0,4,64272,751,0,0,POINT (-122.46033600972733 37.735064788743124)
6015,34016000,34016000,POWELL,ST,MARKET,ST, , , , ,71,0,0,0,9,8144661,1231,0,0,POINT (-122.40733704109314 37.78456014260164)
7671,23026000,23026000,LYNDHURST,DR,JUNIPERO SER,BLVD, , , , ,705,1,0,0,4,406080,641,0,0,POINT (-122.4725701141566 37.724810058027565)
5351,51796000,51796000,MCNAIR,CT,UNNAMED 165,0, , , , ,483,0,0,0,10,59299,350,0,0,POINT (-122.47867266260003 37.7926738627273)
6749,32835000,32835000,UNNAMED 010,0,36TH,AVE, , , , ,397,0,0,1,66,44980,1362,0,0,POINT (-122.49656567934625 37.780157509437686)
684,33430000,33430000,OCEAN,AVE,GENEVA,AVE, , , , ,398,1,0,0,14,212584,1248,0,0,POINT (-122.45159516626023 37.72299178432581)
732,22057000,22057000,ONEIDA,AVE,CAYUGA,AVE, , , , ,384,0,0,0,19,433192,1273,0,0,POINT (-122.44047292027935 37.72093381591656)
4239,52209000,52209000,UNNAMED 095,0,UNNAMED 100,0, , , , ,755,0,0,0,8,369136,64,0,0,POINT (-122.36323870514994 37.729464700766094)
1293,20964000,20964000,CAMBRIDGE,ST,SILLIMAN,ST, , , , ,511,0,0,0,20,263752,1293,0,0,POINT (-122.4189000518283 37.72762662104982)
1885,22356000,22356000,STANFORD HEI,AVE,MELROSE,AVE, , , , ,480,0,0,0,28,87496,1411,0,0,POINT (-122.4504483937627 37.73380415640727)
218,20291000,20291000,HESTER,AVE,BAY SHORE,BLVD, , , , ,852,0,0,0,9,204991,875,0,0,POINT (-122.40001668951373 37.71358404048377)
277,33443000,33443000,SANTA BARBAR,AVE,HEAD,ST, , , , ,303,0,0,0,24,40945,1357,0,0,POINT (-122.46433856460203 37.70916184683802)
7863,24396000,24396000,COLTON,ST,COLUSA,PL, , , , ,20740,0,0,0,5,2379098,1685,0,0,POINT (-122.41988168891417 37.773281014234925)
2234,33740000,33740000,BERNAL HEIGH,BLVD,ANDERSON,ST, , , , ,7,0,0,0,2,89061,449,0,0,POINT (-122.41501362794112 37.742182165388165)
2625,33112000,33112000,SELBY,ST,JERROLD,AVE, , , , ,598,0,0,0,4,355275,0,0,0,POINT (-122.39673773869926 37.74318746179476)
4806,23773000,23773000,RHODE ISLAND,ST,16TH,ST, , , , ,6120,0,1,0,3,381963,209,0,0,POINT (-122.40268495664498 37.7660746078381)
5960,32850000,32850000,36TH,AVE,JOHN F KENNE,DR, , , , ,419,0,0,1,10,282354,131,0,0,POINT (-122.49526346557948 37.76996700393486)
1071,21683000,21683000,MADRID,ST,AVALON,AVE, , , , ,639,0,0,0,10,159593,1531,0,0,POINT (-122.42928019909577 37.72628170738514)
3862,25565000,25565000,HYDE,ST,LOMBARD,ST, , , , ,3241,0,0,1,7,141624,4906,0,0,POINT (-122.41961397380065 37.80199486285303)
5160,24359000,24359000,PLUM,ST,MISSION,ST, , , , ,8739,0,0,0,15,2116192,1855,0,0,POINT (-122.41964545860844 37.77100577218322)
3968,26936000,26936000,IRIS,AVE,MAYFAIR,DR, , , , ,4939,0,0,0,11,1354330,1880,0,0,POINT (-122.45206995557385 37.78587170546502)
5323,27415000,27415000,JUDAH,ST,24TH,AVE, , , , ,878,0,0,1,12,320426,1698,1,6.23999977,POINT (-122.48235210064901 37.76146442070868)
2811,52253000,52253000,HWY 101 S OF,RAMP,BAY SHORE,BLVD, , , , ,1430,0,0,0,1,225105,747,0,0,POINT (-122.40349660690731 37.748993820644344)
